latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
47.6393371,-122.3442914,4,1,1,2,4,2,1125,53,95,10,10,10,10,9,10,5,6.82
47.63033292,-122.3476269,2,1,0,1,2,2,1125,106,99,10,10,10,10,10,10,1,4.37
47.65386101,-122.3384965,5,1.5,3,3,5,5,14,24,100,10,9,10,10,10,10,3,0.51
47.66772999,-122.3268727,5,2,3,3,1,1,1125,0,,,,,,,,1,
47.66144065,-122.343953,6,1,2,3,1,2,1125,11,96,9,10,9,9,10,9,7,0.89
47.66166903,-122.3337431,2,1,0,1,1,1,1125,1,,,,,,,,1,0.1
47.65317216,-122.3372994,3,1,1,2,3,1,32,79,95,10,10,10,10,10,9,2,2.78
47.66458664,-122.3330577,2,1,1,1,1,2,1125,52,97,10,10,10,10,10,10,1,3.18
47.66407098,-122.3353794,6,2,3,2,1,4,1125,1,100,10,10,10,10,10,10,1,0.81
47.65389856,-122.3380692,2,2,1,1,1,5,60,13,100,10,10,10,10,10,10,3,0.28
47.67094939,-122.3247405,2,1,1,1,1,1,1125,20,87,8,9,9,9,10,8,2,2.86
47.66618274,-122.3346106,2,1,1,1,1,1,1125,30,99,10,10,10,10,10,10,1,2.29
47.67150263,-122.3278906,4,1,1,1,2,3,1125,14,97,9,10,10,10,10,9,1,2.3
47.66546743,-122.3235737,2,1,1,1,1,2,20,27,96,10,10,10,10,10,10,1,1.88
47.6669849,-122.3394022,8,2,4,4,4,2,30,5,84,10,8,9,8,9,9,2,1.42
47.65373805,-122.3389802,6,1.5,2,3,1,3,120,5,96,10,10,10,10,10,10,2,0.67
47.66895679,-122.3377825,4,1,0,2,2,2,28,28,97,10,10,10,10,10,10,1,2.92
47.65588494,-122.332136,4,1,1,1,2,2,90,97,96,10,10,10,10,10,10,1,2.09
47.65163619,-122.3386218,2,1,1,2,2,2,30,15,96,10,10,10,10,10,10,1,1.97
47.66540203,-122.3393869,4,2,2,2,1,3,14,3,100,10,10,9,10,10,10,1,0.16
47.65361625,-122.3325597,4,1,0,2,2,2,30,1,100,10,10,10,10,10,10,1,0.81
47.66474422,-122.3381738,2,1,1,1,1,1,14,43,97,10,10,10,10,10,10,2,5.71
47.66585564,-122.3226907,6,1,2,3,2,3,1125,71,97,10,10,10,10,9,10,1,3.6
47.65635515,-122.3381037,6,1,2,3,4,2,1125,9,96,10,10,10,10,10,10,2,0.32
47.66014668,-122.3415303,2,1,0,1,1,5,10,3,93,10,10,10,10,10,10,1,0.87
47.66692015,-122.3387942,4,1,2,2,2,2,30,1,80,6,10,4,6,10,8,2,0.25
47.65158618,-122.3399027,4,1,1,1,2,1,1125,11,92,9,9,10,10,10,9,1,1.39
47.65595529,-122.3321554,3,1,1,2,1,1,8,1,100,10,10,10,10,10,10,1,0.53
47.65991178,-122.3376861,4,1,1,2,2,2,1125,4,95,10,10,10,10,10,10,1,0.23
47.66103159,-122.3351641,4,1,2,2,4,3,1125,12,93,10,9,10,10,10,9,1,0.69
47.66836312,-122.3388869,2,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,2,0.22
47.66369539,-122.3362252,2,1,1,1,1,2,90,61,97,10,9,10,10,10,10,1,1.49
47.65611906,-122.3390315,4,1,1,2,2,2,35,49,94,10,10,10,10,10,9,1,1.83
47.66128295,-122.326836,1,1,1,1,1,7,90,0,,,,,,,,1,
47.66107313,-122.3334981,6,1,3,3,4,4,1125,0,,,,,,,,1,
47.66980224,-122.3385395,2,1,1,2,1,2,1125,4,95,10,10,10,10,10,10,1,3.16
47.65589665,-122.3265346,2,1.5,1,1,1,1,1125,4,100,10,10,10,10,10,10,1,1.35
47.65085838,-122.3313378,1,1,1,1,1,4,1125,0,,,,,,,,37,
47.66150339,-122.334257,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.66922781,-122.3351737,4,1,1,1,1,2,30,35,94,10,9,10,10,10,10,1,0.63
47.66414745,-122.3342495,4,1,2,3,1,2,1125,10,96,10,10,10,10,10,9,1,1.46
47.64857217,-122.3407591,6,3,3,3,6,1,1125,6,100,10,10,10,10,10,9,1,0.89
47.65707098,-122.3238801,6,1.5,3,4,5,5,90,2,100,10,8,10,10,8,10,3,0.13
47.66735094,-122.3399228,2,2,1,1,1,1,365,86,97,10,10,10,10,10,10,3,5.38
47.66243176,-122.3467924,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.65089092,-122.3335344,4,1,1,1,2,2,90,17,92,9,10,10,10,10,9,2,0.9
47.67206215,-122.3249283,5,2,3,3,5,2,14,26,99,10,10,10,10,10,10,1,1.79
47.65215976,-122.3394301,2,1,1,1,1,1,1125,7,100,10,10,10,10,10,10,1,1.86
47.6622894,-122.3460901,2,1,1,1,1,1,1125,11,93,10,9,10,10,9,9,1,1.85
47.66668939,-122.3392712,4,1,2,2,2,2,30,12,95,10,10,9,10,9,10,2,1.82
47.6666711,-122.3326017,2,1,1,1,1,2,30,63,99,10,10,10,10,10,10,1,1.17
47.67065922,-122.3359619,2,1,1,1,2,2,365,54,100,10,10,10,10,10,10,1,2.75
47.6543064,-122.3302262,2,1,1,1,1,1,1125,28,87,9,9,10,9,10,9,1,1.53
47.65940041,-122.3245071,12,2,5,6,4,3,1125,29,92,9,9,10,9,9,9,1,0.94
47.6497082,-122.3310153,1,1,1,1,1,4,1125,6,93,9,9,10,10,10,9,37,0.33
47.65093383,-122.3313258,1,1,1,1,2,5,1125,1,100,8,8,8,8,8,10,37,0.28
47.65097251,-122.3308842,1,1,1,1,1,4,1125,7,94,9,7,9,10,10,10,37,0.39
47.65002387,-122.3328031,1,1,1,1,1,5,1125,1,80,8,6,10,8,10,10,37,0.29
47.6618228,-122.3293007,4,1,2,2,2,2,29,64,97,10,10,10,10,10,10,1,4.31
47.66140494,-122.3454722,6,1,2,4,1,2,1125,39,97,10,10,10,10,9,10,1,2.38
47.65736192,-122.3276249,6,1,2,4,2,2,1125,37,93,10,10,10,10,10,9,1,1.89
47.64985412,-122.3306848,1,1,1,1,1,4,1125,2,90,8,8,10,10,10,10,37,0.47
47.65129392,-122.3310318,1,1,1,1,1,4,1125,0,,,,,,,,37,
47.64983061,-122.3343314,2,1,1,1,1,3,1125,32,96,10,10,10,10,10,9,1,1.07
47.65945121,-122.3291367,4,1,1,2,2,2,1125,33,96,10,10,10,10,10,10,1,1.99
47.66947906,-122.3294415,2,1,1,1,1,1,31,207,96,10,10,10,10,10,10,2,4.68
47.66097944,-122.333483,7,3,4,5,1,4,1125,0,,,,,,,,1,
47.66846777,-122.3266958,2,1,0,1,1,1,1125,37,98,10,10,10,10,10,10,1,3.01
47.66521357,-122.336753,6,1,2,3,2,2,1125,45,90,9,8,10,10,10,9,1,1.58
47.66116478,-122.3368463,2,1,1,1,1,5,1125,1,80,10,10,10,10,10,10,1,0.2
47.65098656,-122.3417048,3,1,1,3,1,1,30,203,95,9,10,10,10,10,9,2,4.7
47.65512858,-122.3352882,5,1,2,2,6,1,1125,6,97,10,10,10,10,9,9,2,0.35
47.65021119,-122.3320348,1,1,1,1,1,4,1125,6,93,9,8,9,10,9,10,37,0.35
47.65055156,-122.3305887,2,2,1,2,1,2,730,182,93,9,9,10,10,10,9,1,2.77
47.66286984,-122.3248901,2,1,1,1,1,1,1125,3,73,8,7,7,8,9,7,2,0.3
47.66659624,-122.3379123,5,1,2,3,4,1,1125,3,80,9,9,10,9,9,7,1,0.99
47.66330129,-122.3434587,3,1,0,1,1,1,500,14,91,9,9,10,9,10,10,1,1.32
47.65809327,-122.3317165,2,1,1,1,1,2,1125,86,93,9,9,10,10,10,9,2,4.06
47.65767236,-122.3258483,8,3,4,5,0,4,31,5,100,10,10,10,10,9,10,1,0.79
47.65020661,-122.3311043,1,1,1,1,1,4,1125,4,93,10,9,9,10,9,10,37,0.23
47.64952916,-122.3321774,2,1,1,1,1,2,10,21,92,10,9,9,10,10,9,1,1.29
47.65372,-122.3383883,4,1,1,2,1,2,1125,12,95,10,10,10,10,10,9,2,1.41
47.65059636,-122.3340379,4,1,1,1,2,2,90,35,94,10,10,10,10,10,9,2,2.05
47.65787896,-122.3417997,4,1,2,2,1,3,1125,1,,,,,,,,8,0.27
47.66189383,-122.3237494,3,1,1,1,1,1,1125,0,,,,,,,,1,
47.66266784,-122.3450441,2,1.5,1,1,2,2,14,66,97,10,9,10,10,10,10,1,2.25
47.66990224,-122.3240487,6,1,2,4,1,3,1125,2,90,10,9,10,10,9,8,31,0.2
47.66400538,-122.3283366,4,1,1,2,2,2,1125,70,97,10,10,10,10,10,10,1,4.23
47.6593428,-122.3319395,2,1,1,1,1,2,1125,25,92,10,9,10,10,10,9,1,1.73
47.66263063,-122.3461182,4,1,1,2,2,1,1125,6,97,10,10,10,10,9,10,1,1.51
47.65510297,-122.3360436,7,1,3,4,1,2,1125,5,88,8,8,9,9,9,8,1,0.88
47.6473451,-122.3334862,4,1,1,2,1,7,1125,2,90,9,8,7,9,10,10,2,0.13
47.66214454,-122.3240169,5,1,1,2,1,2,1125,2,100,10,10,10,10,10,10,1,0.98
47.65321009,-122.3399708,2,1,1,1,2,5,60,1,80,8,8,10,10,10,8,3,0.41
47.65094245,-122.3325889,1,1,1,1,1,4,1125,6,84,7,8,9,9,9,8,37,0.35
47.65355382,-122.3289685,4,1,2,2,1,2,31,5,92,10,9,10,10,10,9,1,1.06
47.66436893,-122.3306356,2,1,1,1,1,1,1125,46,97,10,10,10,10,10,9,1,6.57
47.67025275,-122.3288856,5,1,3,3,1,4,1125,1,80,10,10,10,10,10,10,1,0.19
47.66031845,-122.3319052,8,2,3,3,8,1,1125,41,97,10,10,10,10,10,10,1,2.41
47.65410861,-122.3376053,2,1,1,1,2,2,1125,52,93,9,9,10,9,10,9,1,0.66
47.6499608,-122.3327015,1,1,1,1,1,4,1125,0,,,,,,,,37,
47.65769988,-122.3341513,2,1,0,1,0,2,30,5,88,10,10,10,10,10,9,1,0.37
47.65158166,-122.3307967,1,1,1,1,1,4,1125,3,80,7,6,9,10,9,8,37,0.18
47.6708457,-122.3374666,2,1.5,1,1,1,1,1125,32,96,9,9,10,10,10,10,2,0.85
47.66809219,-122.3367733,8,2,4,4,4,2,1125,1,100,10,10,10,10,10,10,1,1
47.66432019,-122.3291753,2,1,1,1,1,5,22,2,90,9,10,10,10,8,9,1,0.31
47.66291652,-122.3267233,4,1.5,3,2,1,1,1125,6,93,10,9,10,10,10,9,1,0.36
47.67081358,-122.3274855,6,2.5,2,3,4,2,1125,11,91,9,9,10,10,10,9,1,0.68
47.65491445,-122.3380752,1,1,1,1,1,1,1125,0,,,,,,,,2,
47.6716421,-122.3252768,3,1,1,1,2,2,15,13,90,10,10,9,9,10,10,1,1.79
47.66982241,-122.3269604,4,1,2,3,2,2,1125,36,99,10,10,10,10,10,10,1,2.88
47.65084966,-122.3329107,1,1,1,1,1,4,1125,5,88,8,7,9,9,9,9,37,0.3
47.65543135,-122.3334223,4,1,2,1,4,3,28,4,95,10,10,10,10,10,10,1,0.43
47.66230982,-122.3268488,3,1,1,2,2,4,365,69,96,10,10,10,10,10,10,1,1.38
47.66332376,-122.3257564,2,1,1,1,1,2,1125,3,100,10,10,10,10,10,10,1,1.15
47.6658025,-122.3387674,8,3.5,3,3,6,1,1125,0,,,,,,,,1,
47.65254159,-122.3387686,4,1,2,3,3,2,1125,12,98,10,10,10,10,10,10,1,4.56
47.64989806,-122.3312562,1,1,1,1,1,4,1125,7,94,9,8,10,9,9,10,37,0.41
47.65899259,-122.3246634,6,1,2,4,4,2,30,30,98,10,10,10,10,10,10,1,2.45
47.66800609,-122.329389,2,1,1,1,1,1,1125,64,94,10,10,10,10,10,10,2,5.27
47.66642488,-122.3349052,3,1,1,2,1,3,30,16,93,9,9,10,10,10,10,2,0.39
47.6516632,-122.339685,2,2.5,1,1,1,5,60,14,100,10,10,10,10,10,10,3,0.31
47.65349108,-122.3409534,2,1,1,2,1,1,1125,0,,,,,,,,1,
47.65708273,-122.3265511,6,1,2,2,2,1,1125,17,93,10,10,10,10,9,9,1,3.98
47.67096385,-122.3288633,4,1,2,2,4,3,1125,1,80,10,8,10,10,10,8,1,0.23
47.66191806,-122.3249912,2,1,1,1,1,1,1125,17,99,10,10,10,10,10,10,1,3.72
47.65099402,-122.332345,1,1,1,1,1,4,1125,4,95,10,9,10,10,8,10,37,0.28
47.65612702,-122.3353029,7,2,3,5,7,2,28,4,93,10,9,10,10,10,9,2,0.24
47.66752608,-122.3289111,2,1,0,1,2,1,1125,44,96,10,10,10,10,10,9,1,2.57
47.65929724,-122.333096,2,1,1,1,1,1,1125,100,91,9,9,10,10,10,9,2,4.18
47.65257626,-122.328736,4,1,1,1,1,2,1125,3,100,10,10,10,10,9,10,1,1.76
47.65410157,-122.3385109,8,3,3,3,7,1,1125,70,97,10,10,10,10,10,9,4,1.69
47.67048822,-122.3226001,3,1,0,2,1,2,14,84,97,10,10,10,10,10,10,1,4.52
47.65668734,-122.3265699,2,1,1,1,2,2,1125,36,99,10,10,10,10,10,10,1,3.07
47.65243416,-122.3378533,4,1,2,2,2,2,27,86,99,10,10,10,10,10,10,1,2.16
47.64826946,-122.3370324,2,1,1,1,2,1,1125,1,100,10,10,10,10,10,10,2,0.23
47.668176,-122.3373708,3,1,1,2,1,3,31,15,97,10,9,10,10,10,10,2,0.36
47.6702672,-122.3253725,3,1,1,2,1,1,1125,18,89,9,9,10,9,9,9,2,2.57
47.66190551,-122.3239717,2,1,1,2,2,1,4,1,80,10,8,10,10,10,10,1,1
47.66222166,-122.3235871,5,2.5,2,3,1,3,1125,0,,,,,,,,1,
47.66632647,-122.3337413,4,1,1,1,2,2,1125,32,99,10,10,10,10,10,10,1,1.12
47.66198074,-122.3460958,2,1,1,1,2,2,1125,10,100,10,9,10,10,10,10,1,0.89
47.65447679,-122.3364643,8,2,3,3,4,3,90,47,95,10,9,9,9,10,9,1,0.65
47.65127573,-122.3327965,1,1,1,1,1,4,1125,3,87,8,7,9,10,9,8,37,0.36
47.66422711,-122.3390493,5,1,2,2,5,2,1125,0,,,,,,,,1,
47.66121706,-122.3394242,8,2.5,3,3,6,1,1125,38,95,10,10,10,10,10,9,4,1.22
47.6624767,-122.3326592,2,1.5,1,1,1,2,1125,25,100,10,10,10,10,9,10,1,0.92
47.66369278,-122.3283657,4,1,1,2,2,2,1125,0,,,,,,,,1,
47.66767781,-122.3284138,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.66358479,-122.340728,2,1,1,1,2,1,60,83,92,9,9,10,10,10,9,2,2.63
47.65736664,-122.326742,2,1,0,1,1,1,1125,1,100,10,10,10,10,10,10,1,1
47.66440368,-122.3381274,3,1,0,1,2,1,29,44,98,10,10,10,10,10,10,2,5.87
47.65478743,-122.3365199,6,1,1,6,2,3,21,32,88,9,9,9,9,10,9,1,0.58
47.65014725,-122.3417705,2,1,1,1,1,1,1125,4,100,9,10,10,10,10,10,1,3.43
47.64923604,-122.3321802,12,3,6,6,6,2,45,24,99,10,10,10,10,10,10,1,1.29
47.67169513,-122.3248793,2,1,1,1,2,2,1125,2,100,10,10,10,10,10,8,1,0.72
47.64784967,-122.3360788,6,1,2,2,2,2,1125,5,96,10,10,10,10,9,10,1,0.81
47.65105573,-122.3309857,1,1,1,1,1,4,1125,1,100,10,8,10,8,10,10,37,0.2
47.64811529,-122.3316654,2,1,1,2,2,4,270,0,,,,,,,,2,
47.65437002,-122.3278962,2,1,1,1,1,1,10,88,97,10,10,10,10,10,10,1,5.88
47.65754176,-122.3415325,2,1,1,1,1,1,1125,1,80,10,8,6,10,10,10,1,0.25
47.66858111,-122.3368802,2,2,1,1,1,1,365,49,95,10,10,10,10,10,10,3,3.08
47.66029589,-122.3402608,2,1,1,1,1,2,21,5,100,10,10,10,10,10,10,1,1.42
47.66993429,-122.3266899,8,1,4,3,4,2,1125,0,,,,,,,,1,
47.67146344,-122.3341332,5,1,2,3,1,1,30,32,96,10,10,10,10,10,10,1,2.74
47.65837647,-122.3267655,2,1,1,1,1,3,1125,0,,,,,,,,1,
47.6585389,-122.325818,4,1,0,2,2,3,1125,86,95,10,10,10,10,10,9,3,1.98
47.66536801,-122.3399943,2,2,1,1,1,1,365,73,98,10,10,10,10,10,10,3,4.56
47.65938706,-122.3418815,3,1,1,1,1,2,1125,11,98,10,10,10,10,10,10,1,0.7
47.64181148,-122.3740712,4,2,3,3,4,3,24,0,,,,,,,,1,
47.64675745,-122.3527991,4,1,1,2,2,1,31,118,93,10,9,9,9,10,10,1,4.29
47.64169151,-122.359255,2,1,1,1,1,2,1125,0,,,,,,,,1,
47.64977536,-122.3579828,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.64235821,-122.3740468,2,1,1,1,1,1,1125,1,80,8,10,10,10,10,8,2,0.65
47.64262214,-122.3643547,6,2.5,3,2,1,3,1125,6,100,10,10,10,10,10,10,1,0.88
47.64689454,-122.3614399,2,1,1,1,1,1,1125,7,97,10,9,10,10,9,10,1,1.54
47.65186066,-122.3649937,4,1,2,2,1,2,1125,5,100,10,10,10,10,9,10,1,1.61
47.64763894,-122.3552943,2,1,1,1,1,2,1125,2,80,9,9,10,10,10,10,1,0.37
47.64758832,-122.3588954,5,3,3,3,3,2,1125,5,96,10,10,10,10,10,10,1,0.29
47.64665844,-122.3568149,4,1,1,1,1,1,1125,1,80,10,10,10,10,10,8,1,0.86
47.65247214,-122.3690778,2,1,1,1,1,1,1125,2,80,9,9,8,8,9,10,1,0.44
47.65349156,-122.3697413,4,1,0,2,1,4,1125,21,100,10,10,10,10,10,10,1,2.23
47.64530245,-122.3609061,5,1,2,3,4,2,1125,60,97,10,10,10,10,10,10,1,2.64
47.64528801,-122.3726424,9,3,4,5,9,3,30,2,100,10,10,10,10,10,10,1,0.04
47.64353088,-122.3608339,2,1,1,1,1,1,1125,21,94,10,10,9,9,10,9,2,3.07
47.64145151,-122.3741879,2,1,1,1,1,3,1125,31,97,10,10,10,10,10,10,1,3.54
47.64491325,-122.3734628,2,1,0,1,2,2,14,23,97,10,10,10,10,10,10,1,2.76
47.6409471,-122.3573748,6,2,3,3,1,2,21,38,96,10,10,10,10,10,9,1,1.24
47.64141466,-122.365496,2,1,1,1,2,2,1125,66,95,10,10,10,10,10,10,2,2.89
47.64652744,-122.3543343,3,1,1,1,2,2,1125,63,98,10,10,10,10,10,10,1,3.18
47.65079525,-122.3723846,5,2,2,4,1,7,30,2,100,10,10,10,10,10,10,1,0.07
47.6399253,-122.3674313,2,1,1,1,2,2,1125,72,97,10,10,10,10,10,10,2,3.17
47.64238208,-122.3720728,4,1,2,2,4,2,30,28,99,10,10,10,10,10,10,1,4.26
47.64265654,-122.3581082,2,1.5,1,1,2,1,1125,25,98,10,10,10,10,10,10,1,7.5
47.64096458,-122.3682862,8,1.5,3,5,1,7,1125,0,,,,,,,,1,
47.64519299,-122.3758195,2,1,1,1,1,1,30,27,96,10,9,10,10,9,9,1,2.07
47.64410466,-122.3706796,4,1,2,2,1,1,1125,24,94,10,9,10,10,10,10,1,6.1
47.64362433,-122.3674237,6,2,2,2,1,3,1125,6,100,10,10,10,10,9,10,1,0.97
47.65433968,-122.3708774,4,1,2,3,2,1,1125,10,94,10,10,10,10,9,9,1,2.54
47.65017304,-122.3676004,7,1,3,3,4,2,1125,52,99,10,10,10,10,10,10,1,5.98
47.65058977,-122.3712286,2,1,1,1,1,1,1125,11,98,10,10,9,10,9,10,1,1.92
47.64939343,-122.3755835,2,1,1,1,1,2,1125,1,100,10,10,10,10,10,10,1,0.04
47.64341119,-122.3627156,2,1,1,1,1,1,1125,4,95,10,10,9,9,10,9,2,1.13
47.643435,-122.3730079,4,1,2,2,2,3,20,28,89,9,9,10,10,10,9,1,2.34
47.64413086,-122.3562992,6,3,3,2,5,3,15,1,,,,,,,,1,0.04
47.64598072,-122.3512444,4,1,2,2,1,1,1125,7,94,10,10,9,9,9,9,1,1.3
47.6527602,-122.3687842,5,1,2,2,1,1,1125,6,97,10,10,10,10,9,10,1,0.88
47.64328624,-122.3758186,4,1,2,3,2,2,60,17,95,10,9,10,10,9,9,2,0.67
47.64152919,-122.3567093,5,1,2,2,1,2,1125,8,97,10,9,10,10,10,10,1,1.24
47.6472569,-122.3593189,4,1.5,2,4,4,5,125,2,100,10,10,9,9,10,10,1,0.41
47.64721551,-122.3566966,3,1,1,2,1,1,1125,20,92,9,9,10,10,9,9,1,1.36
47.646883,-122.354231,6,2,3,3,1,3,1125,6,83,10,9,10,10,10,10,1,0.32
47.64719277,-122.3589062,1,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,0.14
47.64478716,-122.3513144,4,1,2,2,1,1,1125,12,100,10,10,10,10,10,10,1,2.86
47.64535059,-122.3751942,1,1,1,1,1,1,1125,0,,,,,,,,1,
47.64480022,-122.3739315,2,1.5,1,1,1,2,1125,8,93,10,10,10,10,9,9,1,1.18
47.64018626,-122.3663757,3,1,1,1,2,4,16,13,98,10,10,10,10,10,10,1,1.93
47.64936686,-122.3722474,4,1,2,2,1,3,1125,7,100,10,10,10,10,10,9,1,0.51
47.64314986,-122.3589524,2,1,1,1,1,2,14,9,96,10,10,10,10,10,9,1,1.84
47.64215181,-122.3695928,4,1,2,2,1,1,15,112,97,10,10,10,10,10,10,1,3.02
47.64783678,-122.3561688,8,2.5,3,4,1,3,365,12,95,10,10,10,10,9,9,6,0.6
47.64402085,-122.3755716,6,1,2,2,2,3,1125,10,88,9,10,9,10,9,9,1,1.39
47.64266228,-122.371084,4,1,2,2,4,6,28,0,,,,,,,,1,
47.67701505,-122.3308477,2,1,1,1,2,2,14,81,98,10,10,10,10,10,10,1,2.48
47.68826555,-122.3358555,2,1.5,1,1,1,1,730,42,86,9,8,10,10,9,9,3,0.77
47.68614501,-122.332185,6,3,3,3,1,3,365,37,93,9,10,9,10,9,9,1,1.62
47.68532672,-122.3423891,7,3,3,3,1,2,30,2,100,10,10,9,10,10,10,1,0.07
47.67330354,-122.322513,4,2,3,1,1,26,30,1,91,10,10,10,8,10,8,1,0.04
47.67803024,-122.326485,2,1,0,1,2,1,1125,3,100,10,10,10,10,10,10,1,1.55
47.68415691,-122.3259722,4,1,2,2,2,3,90,1,100,10,10,10,10,10,10,2,0.03
47.67373141,-122.3345713,5,1,2,2,1,3,1125,4,95,10,9,10,10,9,10,1,0.23
47.6897677,-122.3346466,3,1,1,1,2,1,1125,56,92,9,9,9,10,10,10,2,1.97
47.67467647,-122.3334962,4,1,1,2,2,1,1125,41,94,9,9,9,10,10,9,1,5.62
47.67335778,-122.3273253,4,1,1,2,1,2,1125,6,97,9,10,10,10,10,9,1,2.14
47.67491184,-122.3252381,4,1,1,2,2,1,1125,11,96,10,9,10,10,10,9,2,1.51
47.67431015,-122.3226601,4,1,1,1,2,2,35,5,92,8,8,8,8,10,9,1,1.42
47.67708444,-122.3235236,2,1,1,1,1,1,1125,1,80,10,10,10,10,10,8,1,0.36
47.67452613,-122.333473,4,1,1,1,1,2,1125,0,,,,,,,,8,
47.68226061,-122.34345,6,1,2,3,2,3,30,135,97,10,10,10,10,10,10,2,2.51
47.67556915,-122.332773,4,1,2,2,2,3,1125,55,100,10,10,10,10,10,10,1,2.76
47.67650239,-122.3255528,2,1,1,1,1,1,3,0,,,,,,,,1,
47.67535854,-122.3333845,4,1,2,3,1,2,1125,0,,,,,,,,8,
47.67605812,-122.3232793,5,1,2,3,0,2,1125,5,100,10,10,10,10,10,10,1,1.01
47.67633824,-122.3295859,2,1,1,1,1,2,1125,14,97,10,10,10,10,10,10,1,2.06
47.6780561,-122.3222456,2,1,1,1,1,1,31,107,97,10,9,10,10,9,10,1,7.02
47.68770668,-122.3357777,2,1,1,1,1,2,1125,2,100,10,10,10,10,10,10,1,2
47.69044857,-122.3421874,4,1,2,2,4,3,20,22,94,10,10,10,10,10,10,1,0.65
47.67552251,-122.3242977,4,1.5,2,3,1,1,1125,0,,,,,,,,1,
47.67232267,-122.3219423,5,2,2,3,2,1,1125,0,,,,,,,,1,
47.68532979,-122.3248518,7,1,3,1,5,4,120,1,,,,,,,,1,0.12
47.68378067,-122.3420128,4,1,2,2,2,4,14,28,96,10,10,10,10,10,10,2,0.62
47.68354474,-122.3309111,12,3,6,6,4,4,30,5,100,10,10,10,10,10,10,1,0.18
47.67468991,-122.3324155,7,2,3,5,1,20,31,0,,,,,,,,1,
47.6858705,-122.327567,2,1,1,1,1,3,120,1,100,10,10,10,10,10,10,1,0.25
47.68009638,-122.3234211,2,1,0,1,2,1,1125,0,,,,,,,,1,
47.67314449,-122.3259531,4,1,3,3,1,4,1125,1,100,10,10,10,10,10,10,1,0.21
47.67659659,-122.3307759,6,1.5,3,3,3,2,1125,92,97,9,9,10,10,10,9,1,2.3
47.67644022,-122.3274933,2,1,1,1,1,2,1125,11,89,9,9,9,10,10,9,1,2.77
47.68427308,-122.3266159,2,1,1,1,1,2,730,4,95,10,10,10,10,10,10,2,0.09
47.6703066,-122.3390952,2,1.5,1,1,1,1,1125,34,97,10,9,10,10,10,10,2,0.9
47.67571999,-122.3321768,8,2.5,3,5,1,3,8,0,,,,,,,,1,
47.67853736,-122.3250134,5,1.5,2,2,1,1,14,48,98,10,10,10,10,10,10,1,4.36
47.68724568,-122.3346957,2,1.5,1,1,1,1,730,30,96,10,9,10,10,10,10,3,0.46
47.67345534,-122.3372121,4,1,1,2,1,1,1125,3,93,9,10,8,9,10,10,2,0.63
47.68713059,-122.3345137,2,1.5,1,1,1,1,1125,18,93,9,9,10,10,10,10,3,0.72
47.68833693,-122.3439074,3,1,1,2,1,2,28,78,98,10,10,10,10,10,10,1,4.57
47.6761145,-122.3324381,2,1,0,1,2,2,1125,25,96,9,9,10,10,10,10,1,3.39
47.67132207,-122.3368268,2,1,1,2,1,1,1125,1,80,8,10,10,10,10,8,2,0.22
47.67478054,-122.3246218,6,1,3,3,4,2,1125,2,90,9,8,10,10,10,9,2,0.45
47.68190776,-122.3278534,2,1,1,1,1,1,35,47,100,10,10,10,10,10,10,1,3.25
47.67513918,-122.3332839,4,1,2,2,1,4,1125,0,,,,,,,,1,
47.67572403,-122.3246928,6,1.5,3,3,6,2,1125,14,98,10,10,10,10,10,9,2,0.8
47.68110584,-122.3239465,2,1,1,1,2,1,4,4,100,10,10,10,10,9,10,1,0.27
47.67673937,-122.3301907,2,1,1,1,1,2,1125,33,96,10,10,10,10,10,10,1,2.06
47.68653224,-122.3377733,2,1.5,1,1,1,1,1125,13,94,10,8,10,9,9,9,1,1.74
47.68472182,-122.3388215,4,1,1,2,2,3,7,60,88,9,9,10,9,10,9,1,1.04
47.68890691,-122.3340131,8,2,3,2,6,4,180,6,93,10,10,10,10,10,10,1,0.9
47.63347386,-122.3434448,2,1,1,1,2,1,180,3,100,9,10,10,10,9,9,2,0.09
47.62794326,-122.3412705,2,1,1,1,2,2,7,7,100,10,10,10,10,9,10,1,0.4
47.62866402,-122.3427092,1,1,1,1,1,15,1125,0,,,,,,,,1,
47.63201049,-122.3427368,4,2,2,2,1,3,14,0,,,,,,,,1,
47.63296627,-122.3413052,1,1,1,1,1,1,1125,0,,,,,,,,1,
47.63340284,-122.3426307,5,2,2,2,3,3,1125,8,76,8,7,8,9,9,8,2,0.26
47.63119424,-122.3413036,2,2,1,2,1,1,1125,0,,,,,,,,1,
47.63619004,-122.3425886,6,2,2,3,1,1,1125,0,,,,,,,,1,
47.63615549,-122.3404212,4,1,1,2,2,1,1125,29,94,10,10,9,9,10,9,1,7.63
47.63262639,-122.3418006,2,1,0,1,1,1,1125,2,100,10,10,10,10,10,10,1,1.62
